ID,time,RR,VO2,power,remain,power_idx,last_power_idx_x,test,last_power_idx_y,HR,time_rest,HR_mean,VO2_mean
1,-130.84,672.0,0.30201,0,1,1,11,rest,11,89.29,-785.02,89.29,0.30201
1,-130.168,672.0,0.30201,0,1,1,11,rest,11,89.29,-784.348,89.29,0.30201
1,-129.536,632.0,0.30134,0,1,1,11,rest,11,94.94,-783.716,91.17,0.30178
1,-128.824,712.0,0.30134,0,1,1,11,rest,11,84.27,-783.004,89.45,0.30167
1,-127.948,876.0,0.30134,0,1,1,11,rest,11,68.49,-782.128,85.26,0.3016
1,-127.232,716.0,0.37117,0,1,1,11,rest,11,83.8,-781.412,85.01,0.3132
1,-126.46,772.0,0.37117,0,1,1,11,rest,11,77.72,-780.64,83.97,0.32148
1,-125.608,852.0,0.37117,0,1,1,11,rest,11,70.42,-779.788,82.28,0.32769
1,-124.912,696.0,0.41009,0,1,1,11,rest,11,86.21,-779.092,82.71,0.33685
1,-124.14,772.0,0.41009,0,1,1,11,rest,11,77.72,-778.32,82.22,0.34417
1,-123.384,756.0,0.41009,0,1,1,11,rest,11,79.37,-777.564,81.96,0.35017
1,-122.688,696.0,0.40367,0,1,1,11,rest,11,86.21,-776.868,82.31,0.35462
1,-121.896,792.0,0.40367,0,1,1,11,rest,11,75.76,-776.076,81.81,0.3584
1,-121.056,840.0,0.40367,0,1,1,11,rest,11,71.43,-775.236,81.07,0.36163
1,-120.256,800.0,0.40515,0,1,1,11,rest,11,75.0,-774.436,80.66,0.36453
1,-119.372,884.0,0.40515,0,1,1,11,rest,11,67.87,-773.552,79.86,0.36707
1,-118.608,764.0,0.40515,0,1,1,11,rest,11,78.53,-772.788,79.78,0.36931
1,-117.9,708.0,0.38733,0,1,1,11,rest,11,84.75,-772.08,80.06,0.37031
1,-117.172,728.0,0.38733,0,1,1,11,rest,11,82.42,-771.352,80.18,0.37121
1,-116.452,720.0,0.38733,0,1,1,11,rest,11,83.33,-770.632,80.34,0.37201
1,-115.716,736.0,0.36779,0,1,1,11,rest,11,81.52,-769.896,80.4,0.37181
1,-114.688,1028.0,0.36779,0,1,1,11,rest,11,58.37,-768.868,79.4,0.37163
1,-113.884,804.0,0.36779,0,1,1,11,rest,11,74.63,-768.064,79.19,0.37146
1,-113.028,856.0,0.31583,0,1,1,11,rest,11,70.09,-767.208,78.81,0.36915
1,-112.124,904.0,0.31583,0,1,1,11,rest,11,66.37,-766.304,78.31,0.36701
1,-111.42,704.0,0.31583,0,1,1,11,rest,11,85.23,-765.6,78.58,0.36504
1,-110.684,736.0,0.31018,0,1,1,11,rest,11,81.52,-764.864,78.69,0.36301
1,-109.952,732.0,0.31018,0,1,1,11,rest,11,81.97,-764.132,78.8,0.36113
1,-109.28,672.0,0.31018,0,1,1,11,rest,11,89.29,-763.46,79.17,0.35937
1,-108.588,692.0,0.30794,0,1,1,11,rest,11,86.71,-762.768,79.42,0.35765
1,-107.892,696.0,0.30794,0,1,1,11,rest,11,86.21,-762.072,79.64,0.35605
1,-107.096,796.0,0.30794,0,1,1,11,rest,11,75.38,-761.276,79.5,0.35455
1,-106.4,696.0,0.3165,0,1,1,11,rest,11,86.21,-760.58,79.71,0.35339
1,-105.672,728.0,0.3165,0,1,1,11,rest,11,82.42,-759.852,79.79,0.35231
1,-104.94,732.0,0.3165,0,1,1,11,rest,11,81.97,-759.12,79.85,0.35129
1,-104.28,660.0,0.32934,0,1,1,11,rest,11,90.91,-758.46,80.16,0.35068
1,-103.568,712.0,0.32934,0,1,1,11,rest,11,84.27,-757.748,80.27,0.3501
1,-102.812,756.0,0.32934,0,1,1,11,rest,11,79.37,-756.992,80.24,0.34955
1,-102.12,692.0,0.33303,0,1,1,11,rest,11,86.71,-756.3,80.41,0.34913
1,-101.372,748.0,0.33303,0,1,1,11,rest,11,80.21,-755.552,80.4,0.34873
1,-100.608,764.0,0.33303,0,1,1,11,rest,11,78.53,-754.788,80.36,0.34834
1,-99.892,716.0,0.3274,0,1,1,11,rest,11,83.8,-754.072,80.44,0.34785
1,-99.072,820.0,0.3274,0,1,1,11,rest,11,73.17,-753.252,80.27,0.34737
1,-98.212,860.0,0.30669,0,1,1,11,rest,11,69.77,-752.392,80.03,0.34645
1,-97.488,724.0,0.30669,0,1,1,11,rest,11,82.87,-751.668,80.1,0.34556
1,-96.7,788.0,0.30669,0,1,1,11,rest,11,76.14,-750.88,80.01,0.34472
1,-95.936,764.0,0.29037,0,1,1,11,rest,11,78.53,-750.116,79.98,0.34356
1,-95.236,700.0,0.29037,0,1,1,11,rest,11,85.71,-749.416,80.1,0.34245
1,-94.472,764.0,0.29037,0,1,1,11,rest,11,78.53,-748.652,80.07,0.34139
1,-93.7,772.0,0.32601,0,1,1,11,rest,11,77.72,-747.88,80.02,0.34108
1,-93.0,700.0,0.32601,0,1,1,11,rest,11,85.71,-747.18,80.13,0.34079
1,-92.24,760.0,0.34195,0,1,1,11,rest,11,78.95,-746.42,80.11,0.34081
1,-91.5,740.0,0.34195,0,1,1,11,rest,11,81.08,-745.68,80.13,0.34083
1,-90.744,756.0,0.34195,0,1,1,11,rest,11,79.37,-744.924,80.11,0.34085
1,-89.884,860.0,0.32829,0,1,1,11,rest,11,69.77,-744.064,79.92,0.34062
1,-89.168,716.0,0.32829,0,1,1,11,rest,11,83.8,-743.348,79.99,0.3404
1,-88.496,672.0,0.34422,0,1,1,11,rest,11,89.29,-742.676,80.16,0.34047
1,-87.792,704.0,0.34422,0,1,1,11,rest,11,85.23,-741.972,80.24,0.34054
1,-87.076,716.0,0.34422,0,1,1,11,rest,11,83.8,-741.256,80.3,0.3406
1,-86.376,700.0,0.34422,0,1,1,11,rest,11,85.71,-740.556,80.39,0.34066
1,-85.544,832.0,0.32938,0,1,1,11,rest,11,72.12,-739.724,80.26,0.34047
1,-84.748,796.0,0.32938,0,1,1,11,rest,11,75.38,-738.928,80.18,0.34029
1,-84.024,724.0,0.32938,0,1,1,11,rest,11,82.87,-738.204,80.22,0.34012
1,-83.236,788.0,0.32637,0,1,1,11,rest,11,76.14,-737.416,80.16,0.33991
1,-82.508,728.0,0.32637,0,1,1,11,rest,11,82.42,-736.688,80.19,0.3397
1,-81.748,760.0,0.32637,0,1,1,11,rest,11,78.95,-735.928,80.17,0.3395
1,-81.036,712.0,0.32637,0,1,1,11,rest,11,84.27,-735.216,80.24,0.3393
1,-80.28,756.0,0.29516,0,1,1,11,rest,11,79.37,-734.46,80.22,0.33865
1,-79.504,776.0,0.29516,0,1,1,11,rest,11,77.32,-733.684,80.18,0.33802
1,-78.8,704.0,0.29516,0,1,1,11,rest,11,85.23,-732.98,80.25,0.33741
1,-78.028,772.0,0.29516,0,1,1,11,rest,11,77.72,-732.208,80.22,0.33681
1,-77.248,780.0,0.33073,0,1,1,11,rest,11,76.92,-731.428,80.17,0.33673
1,-76.484,764.0,0.33073,0,1,1,11,rest,11,78.53,-730.664,80.15,0.33665
1,-75.664,820.0,0.33073,0,1,1,11,rest,11,73.17,-729.844,80.05,0.33657
1,-74.944,720.0,0.31986,0,1,1,11,rest,11,83.33,-729.124,80.1,0.33634
1,-74.204,740.0,0.31986,0,1,1,11,rest,11,81.08,-728.384,80.11,0.33613
1,-73.38,824.0,0.31986,0,1,1,11,rest,11,72.82,-727.56,80.02,0.33592
1,-72.544,836.0,0.30933,0,1,1,11,rest,11,71.77,-726.724,79.91,0.33558
1,-71.844,700.0,0.30933,0,1,1,11,rest,11,85.71,-726.024,79.98,0.33524
1,-71.028,816.0,0.30933,0,1,1,11,rest,11,73.53,-725.208,79.9,0.33492
1,-70.064,964.0,0.28681,0,1,1,11,rest,11,62.24,-724.244,79.69,0.33433
1,-69.292,772.0,0.28681,0,1,1,11,rest,11,77.72,-723.472,79.66,0.33375
1,-68.508,784.0,0.28681,0,1,1,11,rest,11,76.53,-722.688,79.62,0.33318
1,-67.696,812.0,0.31024,0,1,1,11,rest,11,73.89,-721.876,79.56,0.33291
1,-66.944,752.0,0.31024,0,1,1,11,rest,11,79.79,-721.124,79.56,0.33264
1,-66.152,792.0,0.31024,0,1,1,11,rest,11,75.76,-720.332,79.51,0.33238
1,-65.32,832.0,0.32156,0,1,1,11,rest,11,72.12,-719.5,79.43,0.33226
1,-64.556,764.0,0.32156,0,1,1,11,rest,11,78.53,-718.736,79.42,0.33213
1,-63.836,720.0,0.33306,0,1,1,11,rest,11,83.33,-718.016,79.46,0.33214
1,-63.148,688.0,0.33306,0,1,1,11,rest,11,87.21,-717.328,79.55,0.33215
1,-62.392,756.0,0.33306,0,1,1,11,rest,11,79.37,-716.572,79.55,0.33216
1,-61.632,760.0,0.33306,0,1,1,11,rest,11,78.95,-715.812,79.54,0.33217
1,-60.876,756.0,0.35567,0,1,1,11,rest,11,79.37,-715.056,79.54,0.33243
1,-60.02,856.0,0.35567,0,1,1,11,rest,11,70.09,-714.2,79.44,0.33267
1,-59.232,788.0,0.35567,0,1,1,11,rest,11,76.14,-713.412,79.4,0.33292
1,-58.548,684.0,0.35567,0,1,1,11,rest,11,87.72,-712.728,79.49,0.33315
1,-57.832,716.0,0.35567,0,1,1,11,rest,11,83.8,-712.012,79.53,0.33339
1,-57.096,736.0,0.33867,0,1,1,11,rest,11,81.52,-711.276,79.56,0.33344
1,-56.412,684.0,0.33867,0,1,1,11,rest,11,87.72,-710.592,79.64,0.33349
1,-55.72,692.0,0.33867,0,1,1,11,rest,11,86.71,-709.9,79.71,0.33354
1,-54.952,768.0,0.37442,0,1,1,11,rest,11,78.12,-709.132,79.6,0.33427
1,-54.216,736.0,0.37442,0,1,1,11,rest,11,81.52,-708.396,79.52,0.33499
1,-53.48,736.0,0.37442,0,1,1,11,rest,11,81.52,-707.66,79.38,0.33572
1,-52.664,816.0,0.3675,0,1,1,11,rest,11,73.53,-706.844,79.28,0.33638
1,-51.936,728.0,0.3675,0,1,1,11,rest,11,82.42,-706.116,79.42,0.33705
1,-51.172,764.0,0.3675,0,1,1,11,rest,11,78.53,-705.352,79.36,0.33701
1,-50.464,708.0,0.3686,0,1,1,11,rest,11,84.75,-704.644,79.43,0.33698
1,-49.784,680.0,0.3686,0,1,1,11,rest,11,88.24,-703.964,79.61,0.33696
1,-49.084,700.0,0.3686,0,1,1,11,rest,11,85.71,-703.264,79.61,0.33654
1,-48.26,824.0,0.38122,0,1,1,11,rest,11,72.82,-702.44,79.56,0.33625
1,-47.472,788.0,0.38122,0,1,1,11,rest,11,76.14,-701.652,79.53,0.33597
1,-46.732,740.0,0.42525,0,1,1,11,rest,11,81.08,-700.912,79.47,0.33618
1,-46.064,668.0,0.42525,0,1,1,11,rest,11,89.82,-700.244,79.62,0.3364
1,-45.344,720.0,0.42525,0,1,1,11,rest,11,83.33,-699.524,79.73,0.33661
1,-44.568,776.0,0.44798,0,1,1,11,rest,11,77.32,-698.748,79.76,0.33704
1,-43.864,704.0,0.44798,0,1,1,11,rest,11,85.23,-698.044,79.93,0.33747
1,-43.144,720.0,0.44798,0,1,1,11,rest,11,83.33,-697.324,79.98,0.3379
1,-42.344,800.0,0.39033,0,1,1,11,rest,11,75.0,-696.524,79.88,0.33793
1,-41.6,744.0,0.39033,0,1,1,11,rest,11,80.65,-695.78,79.86,0.33796
1,-40.912,688.0,0.39033,0,1,1,11,rest,11,87.21,-695.092,79.9,0.33799
1,-40.156,756.0,0.32491,0,1,1,11,rest,11,79.37,-694.336,79.88,0.33756
1,-39.432,724.0,0.32491,0,1,1,11,rest,11,82.87,-693.612,80.13,0.33713
1,-38.752,680.0,0.32491,0,1,1,11,rest,11,88.24,-692.932,80.26,0.3367
1,-37.948,804.0,0.3027,0,1,1,11,rest,11,74.63,-692.128,80.31,0.33657
1,-37.196,752.0,0.3027,0,1,1,11,rest,11,79.79,-691.376,80.44,0.33644
1,-36.492,704.0,0.3027,0,1,1,11,rest,11,85.23,-690.672,80.44,0.33631
1,-35.748,744.0,0.3027,0,1,1,11,rest,11,80.65,-689.928,80.43,0.33623
1,-35.056,692.0,0.2931,0,1,1,11,rest,11,86.71,-689.236,80.48,0.33606
1,-34.344,712.0,0.2931,0,1,1,11,rest,11,84.27,-688.524,80.43,0.33589
1,-33.62,724.0,0.2931,0,1,1,11,rest,11,82.87,-687.8,80.39,0.33574
1,-32.956,664.0,0.2931,0,1,1,11,rest,11,90.36,-687.136,80.43,0.33559
1,-32.208,748.0,0.2931,0,1,1,11,rest,11,80.21,-686.388,80.48,0.33545
1,-31.472,736.0,0.26919,0,1,1,11,rest,11,81.52,-685.652,80.43,0.33497
1,-30.788,684.0,0.26919,0,1,1,11,rest,11,87.72,-684.968,80.49,0.3345
1,-29.964,824.0,0.26919,0,1,1,11,rest,11,72.82,-684.144,80.4,0.33403
1,-29.164,800.0,0.30357,0,1,1,11,rest,11,75.0,-683.344,80.24,0.33377
1,-28.452,712.0,0.30357,0,1,1,11,rest,11,84.27,-682.632,80.24,0.33351
1,-27.676,776.0,0.30357,0,1,1,11,rest,11,77.32,-681.856,80.22,0.33325
1,-26.884,792.0,0.30357,0,1,1,11,rest,11,75.76,-681.064,80.11,0.33296
1,-26.176,708.0,0.33672,0,1,1,11,rest,11,84.75,-680.356,80.15,0.333
1,-25.456,720.0,0.33672,0,1,1,11,rest,11,83.33,-679.636,80.2,0.33303
1,-24.708,748.0,0.33672,0,1,1,11,rest,11,80.21,-678.888,80.16,0.33313
1,-24.032,676.0,0.33672,0,1,1,11,rest,11,88.76,-678.212,80.32,0.33322
1,-23.356,676.0,0.37925,0,1,1,11,rest,11,88.76,-677.536,80.51,0.33394
1,-22.612,744.0,0.37925,0,1,1,11,rest,11,80.65,-676.792,80.49,0.33467
1,-21.816,796.0,0.37925,0,1,1,11,rest,11,75.38,-675.996,80.48,0.3354
1,-21.036,780.0,0.37925,0,1,1,11,rest,11,76.92,-675.216,80.46,0.33628
1,-20.352,684.0,0.32973,0,1,1,11,rest,11,87.72,-674.532,80.48,0.33668
1,-19.584,768.0,0.32973,0,1,1,11,rest,11,78.12,-673.764,80.48,0.33707
1,-18.74,844.0,0.32973,0,1,1,11,rest,11,71.09,-672.92,80.41,0.33711
1,-17.984,756.0,0.3013,0,1,1,11,rest,11,79.37,-672.164,80.35,0.33686
1,-17.192,792.0,0.3013,0,1,1,11,rest,11,75.76,-671.372,80.32,0.33646
1,-16.304,888.0,0.3013,0,1,1,11,rest,11,67.57,-670.484,80.18,0.33605
1,-15.544,760.0,0.27386,0,1,1,11,rest,11,78.95,-669.724,80.18,0.33537
1,-14.872,672.0,0.27386,0,1,1,11,rest,11,89.29,-669.052,80.38,0.33482
1,-14.196,676.0,0.27386,0,1,1,11,rest,11,88.76,-668.376,80.42,0.33428
1,-13.48,716.0,0.27386,0,1,1,11,rest,11,83.8,-667.66,80.37,0.33358
1,-12.768,712.0,0.37056,0,1,1,11,rest,11,84.27,-666.948,80.36,0.33384
1,-12.108,660.0,0.37056,0,1,1,11,rest,11,90.91,-666.288,80.43,0.3341
1,-11.472,636.0,0.37056,0,1,1,11,rest,11,94.34,-665.652,80.52,0.33437
1,-10.684,788.0,0.37056,0,1,1,11,rest,11,76.14,-664.864,80.56,0.33478
1,-9.80399999999999,880.0,0.37056,0,1,1,11,rest,11,68.18,-663.984,80.49,0.33519
1,-9.10799999999999,696.0,0.3229,0,1,1,11,rest,11,86.21,-663.288,80.52,0.33512
1,-8.128,980.0,0.3229,0,1,1,11,rest,11,61.22,-662.308,80.37,0.33509
1,-7.184,944.0,0.3229,0,1,1,11,rest,11,63.56,-661.364,80.18,0.33506
1,-6.43199999999999,752.0,0.3229,0,1,1,11,rest,11,79.79,-660.612,80.19,0.33502
1,-5.64,792.0,0.32662,0,1,1,11,rest,11,75.76,-659.82,80.1,0.33502
1,-4.836,804.0,0.32662,0,1,1,11,rest,11,74.63,-659.016,80.06,0.33534
1,-4.08799999999999,748.0,0.32662,0,1,1,11,rest,11,80.21,-658.268,80.09,0.33565
1,-3.35199999999999,736.0,0.32662,0,1,1,11,rest,11,81.52,-657.532,80.05,0.33597
1,-2.37600000000001,976.0,0.25141,0,1,1,11,rest,11,61.48,-656.556,79.89,0.33553
1,-1.51599999999999,860.0,0.25141,0,1,1,11,rest,11,69.77,-655.696,79.82,0.33474
1,-0.799999999999983,716.0,0.25141,0,1,1,11,rest,11,83.8,-654.98,79.87,0.33394
1,0.0,800.0,0.26649,50,1,2,11,test,11,75.0,-654.18,79.89,0.3333
1,0.912000000000006,912.0,0.26649,50,1,2,11,test,11,65.79,-653.268,79.71,0.33277
1,1.62,708.0,0.26649,50,1,2,11,test,11,84.75,-652.56,79.75,0.33223
1,2.27600000000001,656.0,0.24634,50,1,2,11,test,11,91.46,-651.904,79.93,0.3315
1,2.952,676.0,0.24634,50,1,2,11,test,11,88.76,-651.228,80.1,0.33087
1,4.99199999999999,976.0,0.37622,50,1,2,11,test,11,61.48,-649.188,79.86,0.33154
1,5.768,776.0,0.37893,50,1,2,11,test,11,77.32,-648.412,79.9,0.33223
1,6.548,780.0,0.37893,50,1,2,11,test,11,76.92,-647.632,80.05,0.33315
1,7.428,880.0,0.37893,50,1,2,11,test,11,68.18,-646.752,79.95,0.33407
1,8.28400000000002,856.0,0.38181,50,1,2,11,test,11,70.09,-645.896,79.89,0.33502
1,8.98400000000001,700.0,0.38181,50,1,2,11,test,11,85.71,-645.196,80.0,0.33574
1,9.66,676.0,0.38181,50,1,2,11,test,11,88.76,-644.52,80.09,0.33646
1,10.356,696.0,0.35627,50,1,2,11,test,11,86.21,-643.824,80.2,0.33692
1,11.032,676.0,0.35627,50,1,2,11,test,11,88.76,-643.148,80.37,0.33726
1,11.684,652.0,0.35627,50,1,2,11,test,11,92.02,-642.496,80.5,0.33761
1,12.324,640.0,0.37918,50,1,2,11,test,11,93.75,-641.856,80.6,0.33807
1,12.968,644.0,0.37918,50,1,2,11,test,11,93.17,-641.212,80.66,0.33853
1,13.616,648.0,0.4973,50,1,2,11,test,11,92.59,-640.564,80.8,0.34018
1,14.26,644.0,0.4973,50,1,2,11,test,11,93.17,-639.92,80.94,0.34182
1,14.892,632.0,0.4973,50,1,2,11,test,11,94.94,-639.288,81.09,0.34323
1,15.492,600.0,0.49721,50,1,2,11,test,11,100.0,-638.688,81.39,0.34465
1,16.092,600.0,0.49721,50,1,2,11,test,11,100.0,-638.088,81.63,0.34607
1,16.684,592.0,0.49721,50,1,2,11,test,11,101.35,-637.496,81.77,0.34748
1,17.244,560.0,0.51457,50,1,2,11,test,11,107.14,-636.936,82.0,0.34907
1,17.804,560.0,0.51457,50,1,2,11,test,11,107.14,-636.376,82.26,0.35083
1,18.364,560.0,0.51457,50,1,2,11,test,11,107.14,-635.816,82.45,0.35259
1,18.932,568.0,0.40662,50,1,2,11,test,11,105.63,-635.248,82.64,0.35327
1,19.484,552.0,0.40662,50,1,2,11,test,11,108.7,-634.696,82.95,0.35359
1,20.044,560.0,0.40662,50,1,2,11,test,11,107.14,-634.136,83.2,0.35391
1,20.612,568.0,0.40662,50,1,2,11,test,11,105.63,-633.568,83.44,0.35423
1,21.16,548.0,0.39472,50,1,2,11,test,11,109.49,-633.02,83.8,0.35451
1,21.736,576.0,0.39472,50,1,2,11,test,11,104.17,-632.444,84.02,0.35478
1,22.308,572.0,0.39472,50,1,2,11,test,11,104.9,-631.872,84.28,0.35505
1,22.892,584.0,0.40432,50,1,2,11,test,11,102.74,-631.288,84.46,0.35541
1,23.476,584.0,0.40432,50,1,2,11,test,11,102.74,-630.704,84.61,0.35576
1,24.032,556.0,0.40432,50,1,2,11,test,11,107.91,-630.148,84.83,0.35612
1,24.604,572.0,0.39696,50,1,2,11,test,11,104.9,-629.576,85.15,0.35628
1,25.18,576.0,0.39696,50,1,2,11,test,11,104.17,-629.0,85.43,0.35644
1,25.76,580.0,0.39696,50,1,2,11,test,11,103.45,-628.42,85.66,0.35615
1,26.356,596.0,0.34492,50,1,2,11,test,11,100.67,-627.824,85.76,0.35535
1,26.928,572.0,0.34492,50,1,2,11,test,11,104.9,-627.252,85.98,0.35455
1,27.488,560.0,0.34492,50,1,2,11,test,11,107.14,-626.692,86.28,0.35352
1,28.084,596.0,0.43346,50,1,2,11,test,11,100.67,-626.096,86.43,0.35337
1,28.652,568.0,0.43346,50,1,2,11,test,11,105.63,-625.528,86.66,0.35323
1,29.224,572.0,0.43346,50,1,2,11,test,11,104.9,-624.956,86.96,0.35366
1,29.808,584.0,0.43346,50,1,2,11,test,11,102.74,-624.372,87.18,0.35409
1,30.376,568.0,0.52999,50,1,2,11,test,11,105.63,-623.804,87.36,0.35549
1,30.936,560.0,0.52999,50,1,2,11,test,11,107.14,-623.244,87.64,0.35754
1,31.5,564.0,0.52999,50,1,2,11,test,11,106.38,-622.68,87.87,0.35959
1,32.076,576.0,0.58501,50,1,2,11,test,11,104.17,-622.104,88.03,0.36219
1,32.636,560.0,0.58501,50,1,2,11,test,11,107.14,-621.544,88.36,0.36501
1,33.212,576.0,0.58501,50,1,2,11,test,11,104.17,-620.968,88.6,0.36783
1,33.796,584.0,0.56294,50,1,2,11,test,11,102.74,-620.384,88.78,0.37044
1,34.384,588.0,0.56294,50,1,2,11,test,11,102.04,-619.796,88.99,0.37304
1,34.948,564.0,0.56294,50,1,2,11,test,11,106.38,-619.232,89.19,0.37574
1,35.548,600.0,0.56294,50,1,2,11,test,11,100.0,-618.632,89.34,0.37844
1,36.152,604.0,0.5714,50,1,2,11,test,11,99.34,-618.028,89.51,0.38122
1,36.728,576.0,0.5714,50,1,2,11,test,11,104.17,-617.452,89.65,0.384
1,37.32,592.0,0.5714,50,1,2,11,test,11,101.35,-616.86,89.86,0.38678
1,37.904,584.0,0.61286,50,1,2,11,test,11,102.74,-616.276,90.07,0.39022
1,38.48,576.0,0.61286,50,1,2,11,test,11,104.17,-615.7,90.24,0.39366
1,39.052,572.0,0.61286,50,1,2,11,test,11,104.9,-615.128,90.56,0.39709
1,39.616,564.0,0.61286,50,1,2,11,test,11,106.38,-614.564,90.87,0.40019
1,40.18,564.0,0.60407,50,1,2,11,test,11,106.38,-614.0,91.09,0.40319
1,40.744,564.0,0.60407,50,1,2,11,test,11,106.38,-613.436,91.38,0.4062
1,41.304,560.0,0.60407,50,1,2,11,test,11,107.14,-612.876,91.7,0.4092
1,41.856,552.0,0.56931,50,1,2,11,test,11,108.7,-612.324,91.93,0.41153
1,42.4,544.0,0.56931,50,1,2,11,test,11,110.29,-611.78,92.2,0.41385
1,42.948,548.0,0.56931,50,1,2,11,test,11,109.49,-611.232,92.5,0.41618
1,43.476,528.0,0.56931,50,1,2,11,test,11,113.64,-610.704,92.75,0.41851
1,44.0,524.0,0.49553,50,1,2,11,test,11,114.5,-610.18,93.0,0.41967
1,44.524,524.0,0.49553,50,1,2,11,test,11,114.5,-609.656,93.34,0.42083
1,45.052,528.0,0.49553,50,1,2,11,test,11,113.64,-609.128,93.72,0.422
1,45.564,512.0,0.53293,50,1,2,11,test,11,117.19,-608.616,94.13,0.42353
1,46.088,524.0,0.53293,50,1,2,11,test,11,114.5,-608.092,94.4,0.42556
1,46.628,540.0,0.53293,50,1,2,11,test,11,111.11,-607.552,94.72,0.4276
1,47.184,556.0,0.53293,50,1,2,11,test,11,107.91,-606.996,95.09,0.42963
1,47.7,516.0,0.54515,50,1,2,11,test,11,116.28,-606.48,95.46,0.43207
1,48.22,520.0,0.54515,50,1,2,11,test,11,115.38,-605.96,95.86,0.4345
1,48.772,552.0,0.54515,50,1,2,11,test,11,108.7,-605.408,96.27,0.43694
1,49.336,564.0,0.54515,50,1,2,11,test,11,106.38,-604.844,96.54,0.43966
1,49.876,540.0,0.64423,50,1,2,11,test,11,111.11,-604.304,96.76,0.44336
1,50.44,564.0,0.64423,50,1,2,11,test,11,106.38,-603.74,96.94,0.44706
1,51.028,588.0,0.64423,50,1,2,11,test,11,102.04,-603.152,97.12,0.45077
1,51.576,548.0,0.64423,50,1,2,11,test,11,109.49,-602.604,97.37,0.4535
1,52.112,536.0,0.66981,50,1,2,11,test,11,111.94,-602.068,97.58,0.4565
1,52.668,556.0,0.66981,50,1,2,11,test,11,107.91,-601.512,97.72,0.45949
1,53.232,564.0,0.66981,50,1,2,11,test,11,106.38,-600.948,98.02,0.46248
1,53.78,548.0,0.71703,50,1,2,11,test,11,109.49,-600.4,98.43,0.46595
1,54.332,552.0,0.71703,50,1,2,11,test,11,108.7,-599.848,98.66,0.46989
1,54.896,564.0,0.71703,50,1,2,11,test,11,106.38,-599.284,99.11,0.47383
1,55.444,548.0,0.68801,50,1,2,11,test,11,109.49,-598.736,99.57,0.47748
1,55.984,540.0,0.68801,50,1,2,11,test,11,111.11,-598.196,99.88,0.48113
1,56.544,560.0,0.68801,50,1,2,11,test,11,107.14,-597.636,100.2,0.48474
1,57.092,548.0,0.67457,50,1,2,11,test,11,109.49,-597.088,100.55,0.48822
1,57.624,532.0,0.67457,50,1,2,11,test,11,112.78,-596.556,100.87,0.4917
1,58.16,536.0,0.67457,50,1,2,11,test,11,111.94,-596.02,101.18,0.49518
1,58.696,536.0,0.63627,50,1,2,11,test,11,111.94,-595.484,101.68,0.49903
1,59.22,524.0,0.63627,50,1,2,11,test,11,114.5,-594.96,102.13,0.50288
1,59.748,528.0,0.63627,50,1,2,11,test,11,113.64,-594.432,102.43,0.50673
1,60.288,540.0,0.63627,50,1,2,11,test,11,111.11,-593.892,102.79,0.51043
1,60.824,536.0,0.68061,50,1,2,11,test,11,111.94,-593.356,103.25,0.51457
1,61.344,520.0,0.68061,50,1,2,11,test,11,115.38,-592.836,103.56,0.51871
1,61.864,520.0,0.68061,50,1,2,11,test,11,115.38,-592.316,103.79,0.52305
1,62.388,524.0,0.71332,50,1,2,11,test,11,114.5,-591.792,104.05,0.52772
1,62.904,516.0,0.71332,50,1,2,11,test,11,116.28,-591.276,104.6,0.53109
1,63.416,512.0,0.71332,50,1,2,11,test,11,117.19,-590.764,105.0,0.53444
1,63.916,500.0,0.71332,50,1,2,11,test,11,120.0,-590.264,105.43,0.53778
1,64.42,504.0,0.74136,50,1,2,11,test,11,119.05,-589.76,105.94,0.5414
1,64.928,508.0,0.74136,50,1,2,11,test,11,118.11,-589.252,106.42,0.545
1,65.428,500.0,0.74136,50,1,2,11,test,11,120.0,-588.752,106.76,0.5486
1,65.924,496.0,0.75585,50,1,2,11,test,11,120.97,-588.256,107.08,0.55234
1,66.428,504.0,0.75585,50,1,2,11,test,11,119.05,-587.752,107.41,0.55633
1,66.932,504.0,0.75585,50,1,2,11,test,11,119.05,-587.248,107.71,0.56033
1,67.424,492.0,0.75585,50,1,2,11,test,11,121.95,-586.756,108.01,0.56432
1,67.924,500.0,0.72758,50,1,2,11,test,11,120.0,-586.256,108.28,0.56781
1,68.424,500.0,0.72758,50,1,2,11,test,11,120.0,-585.756,108.54,0.57129
1,68.916,492.0,0.72758,50,1,2,11,test,11,121.95,-585.264,108.84,0.57359
1,69.404,488.0,0.67339,50,1,2,11,test,11,122.95,-584.776,109.14,0.57535
1,69.9,496.0,0.67339,50,1,2,11,test,11,120.97,-584.28,109.4,0.57712
1,70.404,504.0,0.67339,50,1,2,11,test,11,119.05,-583.776,109.59,0.57888
1,70.892,488.0,0.67339,50,1,2,11,test,11,122.95,-583.288,109.82,0.58064
1,71.384,492.0,0.62117,50,1,2,11,test,11,121.95,-582.796,110.02,0.58188
1,71.88,496.0,0.62117,50,1,2,11,test,11,120.97,-582.3,110.16,0.58294
1,72.372,492.0,0.62117,50,1,2,11,test,11,121.95,-581.808,110.31,0.58401
1,72.856,484.0,0.62117,50,1,2,11,test,11,123.97,-581.324,110.48,0.58508
1,73.344,488.0,0.68941,50,1,2,11,test,11,122.95,-580.836,110.65,0.5879
